Song,Artist,Popularity,BPM,Dance,Energy,Acoustic,Happy,Loud,Camelot,Genre,Subgenre,Clean_Lyrics
Mr. Tambourine Man,The Byrds,0.525,0.41764705882352937,0.4117647058823529,0.44791666666666663,0.5151515151515152,0.6354166666666666,0.64,10B,folk,folk rock,hey mr tambourine man play song sleepy place go hey mr tambourine man play song jingle jangle morning come followin ' take trip upon magic swirling ship sense strip hand feel grip toe numb step wait boot heel wanderin ' ready go anywhere ready fade unto parade cast dancing spell way promise go hey mr tambourine man play song sleepy place go hey mr tambourine man play song jingle jangle morning come followin '
Louie Louie,The Kingsmen,0.55,0.4294117647058824,0.6,0.6979166666666666,0.10101010101010102,0.9583333333333333,0.64,12A,rock,rock 60s,louie louie oh take ya get go yeah yeah yeah yeah yeah baby louie louie oh baby take ya get go fine little girl wait catch ship across sea sail ship alone never think make home louie louie oh get go oh say louie louie oh baby get go fuck three night day sail sea think girl constantly ship dream smell rose hair louie louie oh get go yeah yeah yeah yeah yeah baby louie louie oh baby say get go okay let us give right see see jamaica moon long see love take arm tell never leave louie louie oh get go yeah yeah yeah yeah yeah baby louie louie oh baby say get go say get go let us hustle let us go
Be My Baby,The Ronettes,0.6875,0.4764705882352941,0.47058823529411764,0.7604166666666666,0.18181818181818182,0.8229166666666666,0.76,12B,pop,pop 60s,night meet know need chance would never let go say love make proud make turn head every place go please baby little baby one baby say darlin ' baby baby one baby whoaohohoh make happy baby wait see every kiss give give three oh since day see wait know adore ' til eternity please baby little baby one baby say darlin ' baby baby one baby whoaohohoh come baby little baby one baby say darlin ' baby baby one baby ohohohoh baby little baby one baby ohohoh baby oh one baby woahohohoh baby ohohoh one baby oh baby baby one baby woahohohoh
God Only Knows - Mono,The Beach Boys,0.55,0.4,0.48235294117647065,0.46874999999999994,0.25252525252525254,0.46875,0.72,11A,rock,rock 60s,may always love long star never need doubt make sure god know would without ever leave though life would still go believe world could show nothing good would live god know would without god know would without ever leave though life would still go believe world could show nothing good would live god know would without god know would without god know would without god know would without god know would without god know would without god know would without god know would without god know would without god know would without god know would without god know would without god know would without
Respect,Aretha Franklin,0.7125,0.3882352941176471,0.8235294117647058,0.5416666666666666,0.16161616161616163,0.9791666666666665,0.8400000000000001,8B,soul,soul 60s,want baby get need know get askin ' little respect come home little bit hey baby little bit get home little bit mister little bit go wrong go gon ' wrong 'cause wanna askin ' little respect come home little bit baby little bit get home little bit yeah little bit give money askin ' return honey give proper get home yeah baby get home little bit yeah little bit ooh kiss sweet honey guess money want give get home yeah baby whip respect little bit get home little bit respect find mean respect take care tcb sock sock sock sock little respect sock sock sock sock woah babe little bit little respect little bit get tired little bit keep tryin ' little bit runnin ' fool little bit lyin ' little bit start come home respect might walk little bit find go little bit get little bit little respect little bit
You Never Can Tell,Chuck Berry,0.6625000000000001,0.6352941176470588,0.49411764705882355,0.84375,0.7373737373737375,0.8854166666666666,0.64,9B,rock,rock,teenage wedding old folk wish well could see pierre truly love mademoiselle young monsieur madame ring chapel bell c'est la vie say old folk go show never tell furnish apartment two room roebuck sale coolerator cram tv dinner ginger ale pierre find work little money comin ' work well c'est la vie say old folk go show never tell hifi phono boy let blast seven hundred little record rock rhythm jazz sun go rapid tempo music fall c'est la vie say old folk go show never tell buy soupedup jitney cherry red ' 53 drive orleans celebrate anniversary pierre wed lovely madamoiselle c'est la vie say old folk go show never tell teenage wedding old folk wish well could see pierre truly love mademoiselle young monsieur madame ring chapel bell c'est la vie say old folk go show never tell
Everlasting Love,Love Affair,0.5,0.42352941176470593,0.45882352941176474,0.5520833333333334,0.27272727272727276,0.8125,0.6000000000000001,11B,pop,pop 60s,heart go astray deep hurt go go away need regret come back beggin ' forget welcome love know open eye realise stand everlaste love need side girl bride never deny everlasting love start open heart feel part everlaste love need love last forever need love last forever life really flow one really know till someone show way last love like sun shine endlessly shine always mine eternal love whenever love go wrong would still strong would everlasting love need love last forever need love last forever open eye realise stand everlaste love need side girl bride never deny everlasting love start open heart lasting part everlaste love whenever love go wrong would still strong everlasting love
Turn! Turn! Turn! (To Everything There Is a Season),The Byrds,0.5625,0.44705882352941173,0.4,0.8125,0.14141414141414144,0.7604166666666666,0.72,10B,folk,folk rock,everything turn turn turn season turn turn turn time every purpose heaven time bear time die time plant time reap time kill time heal time laugh time weep everything turn turn turn season turn turn turn time every purpose heaven time build time break time dance time mourn time cast away stone time gather stone together everything turn turn turn season turn turn turn time every purpose heaven time love time hate time war time peace time may embrace time refrain embrace everything turn turn turn season turn turn turn time every purpose heaven time gain time lose time rend time sew time love time hate time peace swear late
This Old Heart Of Mine (Is Weak For You),The Isley Brothers,0.5750000000000001,0.4764705882352941,0.611764705882353,0.5729166666666666,0.3535353535353536,0.9583333333333333,0.64,7B,soul,soul 60s,ooh old heart mine break thousand time time break away fear go stay lonely night come memory flow bring back hurt maybe mistake show love feel inside 'cause day pass get never know come go love old heart darling weak love yes yes yes old arm mine miss around make tear inside start pour always half kiss remind miss though try control like fool start grinnin ' 'cause head start spinnin ' 'cause love old heart darling weak love yes yes ooh try hard hide hurt inside old heart mine always keep cryin ' way treat leave incomplete day go week leave hundred time hundred time take back whenever want proud shout tell world 'cause love old heart darling weak love old heart darling weak darle love weak old heart darling darle weak mad darle love weak yes darling yes mad darle love weak yes darling darle mad
My Guy - Single Version,Mary Wells,0.3500000000000001,0.4529411764705883,0.6823529411764706,0.5208333333333334,0.696969696969697,0.9375,0.68,6B,soul,soul 60s,nothing say tear away guy nothing could 'cause stuck like glue guy stick guy like stamp letter like bird feather stick together tellin ' start tear apart guy nothing could could make untrue guy guy nothing could buy could make tell lie guy guy give guy word honor faithful go would well believe deceive guy matter opinion think tops opinion cream crop matter taste exact ideal matter fact muscle bind man could take hand guy guy handsome face could ever take place guy guy may movie star come happy man today take away guy muscle bind man could take hand guy guy handsome face ccould ever take place guy guy may movie star come happy man today take away guy what'cha say man today could take away guy tell man today could take away guy
Chapel Of Love,The Dixie Cups,0.38750000000000007,0.43529411764705883,0.5058823529411764,0.34374999999999994,0.4040404040404041,0.5833333333333333,0.48,11A,pop,pop 60s,go chapel go get married go chapel go get married gee really love go get married go chapel love spring sky blue whoa bird sing know today 's day say never lonely anymore go chapel go get married go chapel go get married gee really love go get married go chapel love bell ring sun shine whoa mine love end time never lonely anymore go chapel go get married go chapel go get married gee really love go get married go chapel love yeah yeah yeah yeah go chapel love yeah yeah yeah yeah go chapel love
Here Comes The Sun - 2019 Mix,The Beatles,0.4375,0.47058823529411764,0.5411764705882353,0.5416666666666666,0.04040404040404041,0.2708333333333333,0.64,11B,rock,rock 60s,come sun dooddoodoo come sun say alright little darling long cold lonely winter little darling feel like year since come sun dooddoodoo come sun say alright little darling smile 's return face little darling seem like year since come sun come sun say alright sun sun sun come sun sun sun come sun sun sun come sun sun sun come sun sun sun come little darling feel ice slowly melt little darling seem like year since clear come sun dooddoodoo come sun say alright come sun dooddoodoo come sun alright alright
You'll Never Walk Alone,Gerry & The Pacemakers,0.525,0.3764705882352941,0.42352941176470593,0.34374999999999994,0.25252525252525254,0.19791666666666666,0.8400000000000001,8B,rock,rock 60s,walk storm hold head high afraid dark end storm golden sky sweet silver song lark walk wind walk rain though dream toss blow walk walk hope heart never walk alone never walk alone walk walk hope heart never walk alone never walk alone
Surfin' U.S.A. - Remastered 2001,The Beach Boys,0.6625000000000001,0.6470588235294118,0.5176470588235295,0.84375,0.6666666666666667,0.9791666666666665,0.8,5B,rock,rock 60s,everybody ocean across usa everybody'd surfin ' like california would see wear baggie huarache sandal bushy bushy blonde hairdo surfin ' usa catch surfin ' del mar inside outside usa ventura county line inside outside usa santa cruz trestle inside outside usa australia 's narrabeen inside outside usa manhattan inside outside usa doheny way inside outside usa everybody 's go surfin ' surfin ' usa plan route go take real soon waxin ' surfboard wait june go summer safari stay tell teacher surfin ' surfin ' usa haggerty 's swami 's inside outside usa pacific palisades inside outside usa san onofre sunset inside outside usa redondo beach la inside outside usa la jolla inside outside usa waiamea bay inside outside usa everybody 's go surfin ' surfin ' usa everybody 's go surfin ' surfin ' usa everybody 's go surfin ' surfin ' usa everybody 's go surfin ' surfin ' usa yeah everybody go surfin ' surfin ' usa yeah everybody go surfin ' surfin ' usa
"Hold On, I'm Comin'",Sam & Dave,0.6625000000000001,0.3411764705882353,0.8117647058823529,0.31249999999999994,0.20202020202020204,0.9166666666666666,0.48,2B,soul,soul 60s,ever sad lean time bad day come river trouble drown hold comin ' hold comin ' way lover get cold yeah cover worry 'cause need suffer baby 'cause near hold comin ' hold comin ' hold comin ' hold comin ' lookie reach satisfaction yeah lookie dave get call name yeah quick reaction yeah yeah yeah yeah ever sad lean time bad day come baby river trouble drown hold comin ' hold comin ' hold worry comin ' come hold save comin ' yeah hold worry comin ' come
People Are Strange,The Doors,0.6875,0.4117647058823529,0.6941176470588235,0.44791666666666663,0.696969696969697,0.7604166666666666,0.68,9A,rock,rock 60s,people strange stranger face look ugly alone woman seem wicked unwanted street uneven strange face come rain strange one remember name strange strange strange people strange stranger face look ugly alone woman seem wicked unwanted street uneven strange face come rain strange one remember name strange strange strange alright yeah strange face come rain strange one remember name strange strange strange
It's Your Thing,The Isley Brothers,0.07500000000000001,0.7999999999999999,0.3176470588235294,0.6770833333333334,0.09090909090909091,0.8854166666666666,0.64,6B,soul,soul 60s,thing wanna tell sock thing wanna tell sock want love maybe believe woman big deal need love bad make 's difference give thing thing thing wanna tell sock thing thing wanna tell sock alright aw mercy ah thing wanna tell sock hit man thing thing wanna tell sock try run life know wanna right give love girl whoever choose lose stuff use thing thing wanna tell sock thing thing wanna let tell sock let hear ya say thing thing want tell sock hoo thing thing want
The Letter,The Box Tops,0.625,0.5294117647058824,0.6235294117647059,0.40624999999999994,0.25252525252525254,0.90625,0.56,8A,rock,rock 60s,gimme ticket aeroplane get time take fast train lonely day go agoin ' home baby write letter care much money get spend get get back baby lonely day go agoin ' home baby write letter well write letter say could live without listen mister see get get back baby way yeah gimme ticket aeroplane get time take fast train lonely day go agoin ' home baby write letter well write letter say could live without listen mister see get get back baby way yeah gimme ticket aeroplane get time take fast train lonely day go agoin ' home baby write letter baby write letter
Stop! In The Name Of Love,The Supremes,0.55,0.3882352941176471,0.5882352941176471,0.41666666666666663,0.5353535353535354,0.48958333333333326,0.52,8B,soul,soul 60s,stop name love break heart baby baby aware go time leave door watch walk street baby baby baby baby know love meet baby baby baby baby time run leave alone hurt think good think sweet stop name love break heart stop name love break heart think think know secluded night even see maybe twice sweet expression baby baby baby baby worth love affection baby baby baby baby time leave arm rush charm think good think sweet stop name love break heart stop name love break heart think think try hard hard patient hope stop infatuation time together baby baby baby baby afraid lose forever baby baby baby baby stop name love break heart baby think stop name love think baby break heart ooh think baby stop name love break heart stop name love break heart
To Love Somebody,Bee Gees,0.6375000000000001,0.24705882352941178,0.3764705882352941,0.35416666666666663,0.7373737373737375,0.5208333333333333,0.52,11B,pop,pop 60s,light certain kind light never shine want life live live way everybody say every little thing bring get get hey babe know like baby know like love somebody love somebody way love brain see face know frame mind get blind blind sorrily blind man see live breathe good get get hey babe know like baby know like love somebody love somebody way love oooooohhhhhhhhhhhhhhhh know like baby know like love somebody love somebody way love noo noo nono nooo nooooo know like baby know like love somebody love somebody way love
Nights In White Satin - Single Version / Mono,The Moody Blues,0.6000000000000001,0.21176470588235297,0.10588235294117648,0.4583333333333333,0.4747474747474748,0.14583333333333331,0.8400000000000001,9A,rock,rock 60s,night white satin never reach end letter write never mean send beauty would always miss eye truth say anymore 'cause love yes love oh love gaze people hand hand go understand try tell thought defend want th end love yes lov oh love oh love night white satin never reach end letter write never mean send beauty would always miss eye truth say anymore 'cause love yes love oh love oh love 'cause love yes love oh love oh love breathe deep gathering gloom watch light fade every room bed sitter people look back lament another day useless energy spend impassioned lover wrestle one lonely man cry love none new mother pick suckle son senior citizen wish young cold hearted orb rule night remove color sight red grey yellow white decide right illusion
Can't Help Falling in Love,Elvis Presley,0.7750000000000001,0.30000000000000004,0.3411764705882353,0.26041666666666663,0.9494949494949496,0.32291666666666663,0.48,10B,rock,rock 60s,wise man say fool rush help fall love shall stay would sin help fall love like river flow surely sea darling go thing mean take hand take whole life help fall love like river flow surely sea darling go thing mean take hand take whole life help fall love help fall love
I Say a Little Prayer,Aretha Franklin,0.7250000000000001,0.49411764705882355,0.5647058823529412,0.3333333333333333,0.48484848484848486,0.48958333333333326,0.48,11B,soul,soul 60s,say little prayer moment wake put makeup makeup say little prayer comb hair wonder dress wear wear say little prayer forever forever ever yeah stay heart love forever forever ever ever never part oh love together together together together must live without would mean heartbreak oohhoo run bus dear ride think dear dear say little prayer work take time coffee break time break time say little prayer forever forever ever ever stay heart love forever forever ever ever never part oh love together together together together must live without would mean heartbreak nobody forever ever ever ever stay heart love forever forever ever ever never part oh love together together together together must live without would mean heartbreak ooh oohhoo darling believe believe one please love true love answer prayer answer prayer baby answer prayer say love true answer prayer answer prayer baby answer prayer ey forever forever ever ever ever stay heart love forever forever ever ever never part oh love together together together together must live without would mean heartbreak oh nobody darling believe believe one please love true prayer answer prayer baby answer prayer baby answer prayer baby prayer answer prayer baby answer right baby answer prayer baby say love true answer prayer baby prayer baby answer prayer baby love answer prayer
Crimson & Clover,Tommy James & The Shondells,0.42500000000000004,0.19411764705882356,0.35294117647058826,0.6770833333333334,0.24242424242424243,0.6770833333333333,0.68,1B,rock,rock 60s,ah hardly know think could love crimson clover ah wish would come walk wait show crimson clover yeah dada dada dada sweet thing dada dada dada wanna everything dada dada dada beautiful feeling dada dada dada crimson clover dada dada dada crimson clover crimson clover crimson clover crimson clover crimson clover crimson clover
Penny Lane,The Beatles,0.45000000000000007,0.38235294117647056,0.611764705882353,0.3645833333333333,0.4141414141414142,0.6458333333333333,0.64,11B,rock,rock 60s,penny lane barber show photograph every head pleasure know people come go stop say hello corner banker motorcar little child laugh behind back banker never wear mac pour rain strange penny lane ear eye beneath blue suburban sky sit meanwhile back penny lane fireman hourglass pocket portrait queen like keep fire engine clean clean machine penny lane ear eye four fish finger pie summer meanwhile back behind shelter middle roundabout pretty nurse sell poppy tray though feel play anyway penny lane barber shave another customer see banker sit wait trim fireman rush pour rain strange penny lane ear eye beneath blue suburban sky sit meanwhile back penny lane ear eye beneath blue suburban sky penny lane
A Place In The Sun,Stevie Wonder,0.4125000000000001,0.40588235294117647,0.5294117647058824,0.4270833333333333,0.2828282828282829,0.7291666666666666,0.6000000000000001,3B,soul,soul,like long lonely stream keep run towards dream move move move move like branch tree keep reach free move move move move 'cause place sun hope everyone poor restless heart 's get run place sun life get find place sun like old dusty road get weary load move move move move like tired troubled earth roll since birth move move move move 'cause place sun hope everyone poor restless heart 's get run know place sun life get find place sun know time bad feel sad find place sun want always remember yes place sun place sun place sun hope everyone hope everyone hope everyone poor restless heart 's get run poor restless heart poor restless heart run know place sun place sun place sun life life life get find place sun find place find place place sun place sun woah mmm place sun place sun mmm mmm yeah place sun place sun
Venus,Shocking Blue,0.5875,0.4647058823529412,0.6823529411764706,0.75,0.4646464646464647,0.96875,0.8,10A,rock,rock 60s,goddess mountain top burn like silver flame summit beauty love venus name get yeah baby get well venus fire desire well venus fire desire weapon crystal eye make every man mad black dark night get noone else wow get yeah baby get well venus fire desire well venus fire desire ahahahahahahah ahahahahahahah get yeah baby get well venus fire desire well venus fire desire
I Will Survive - Single Version,Gloria Gaynor,0.32500000000000007,0.3941176470588236,0.8117647058823529,0.6041666666666666,0.020202020202020204,0.6458333333333333,0.52,8A,dance,dance,first afraid petrify keep thinkin ' could never live without side spend many night thinkin ' wrong grow strong learn get along back outer space walk find sad look upon face change stupid lock make leave key would know one second would back bother go go walk door turn around 'cause welcome anymore one try hurt goodbye think would crumble think would lay die oh survive oh long know love know still alive get life live get love give survive survive hey hey take strength fall apart tryin ' hard mend piece broken heart spend oh many night feel sorry use cry hold head high see somebody new chain little person still love feel like droppin ' expect free well save lovin' someone lovin' go go walk door turn around 'cause welcome anymore one try break goodbye think would crumble think would lay die oh survive oh long know love know still alive get life live get love give survive survive oh go go walk door turn around 'cause welcome anymore one try break goodbye think would crumble think would lay die oh survive oh long know love know still alive get life live get love give survive survive survive
Ain't No Sunshine,Bill Withers,0.7875000000000001,0.17058823529411765,0.49411764705882355,0.3958333333333333,0.4646464646464647,0.5104166666666666,0.6000000000000001,9A,soul,soul 70s,sunshine go warm away sunshine go always go long anytime go away wonder time go wonder go stay sunshine go house home anytime go away know know know know know know know know know know know know know know know know know know know know know know know know know know hey ought leave young thing alone sunshine go sunshine go darkness everyday sunshine go house home anytime go away anytime go away anytime go away anytime go away
Good Times,CHIC,0.625,0.3647058823529412,0.8941176470588235,0.6458333333333334,0.15151515151515152,0.8958333333333333,0.76,10B,dance,dance,good time good time leave care behind good time good time good time new state mind good time happy day time right makin ' friend let us get together 'bout quarter ten come tomorrow let us boy boy well let toy girl girl cute ponytail curl must put end stress strife think want live sporting life good time good time leave care behind good time good time good time new state mind good time rumor get late time marche wait clock keep turn hesitate silly fool change fate let us cut rug little jive jitterbug want good settle less drag participate clams half shell roller skate roller skate good time good time leave care behind good time good time good time new state mind good time good time rumor get late time marche wait clock keep turn hesitate silly fool change fate let us cut rug little jive jitterbug want good settle less drag participate clams half shell roller skate roller skate good time good time leave care behind good time good time good time new state mind good time good time good time leave care behind good time good time good time new state mind good time good time good time leave care behind good time good time
Cecilia,Simon & Garfunkel,0.6875,0.3176470588235294,0.7647058823529411,0.875,0.36363636363636365,0.9583333333333333,0.68,8B,folk,folk rock,' cilia break heart shake confidence daily oh cecilia knee beg please come home ' cilia break heart shake confidence daily oh cecilia knee beg please come home come home make love afternoon cecilia bedroom make love get wash face come back bed someone take place ' cilium break heart shake confidence daily oh cecilia knee beg please come home come home ohohohoh ohohohoh ohohohoh ohohohoh take take take take jubilation love fall floor laugh jubilation love fall floor laugh ohohohoh ohohohoh ohohohoh ohohohoh ohohohoh ohohohoh ohohohoh ohohohoh ohohohoh ohohohoh ohohohoh ohohohoh ohohohoh ohohohoh ohohohoh ohohohoh
Son of a Preacher Man,Aretha Franklin,0.050000000000000044,0.17058823529411765,0.42352941176470593,0.44791666666666663,0.5555555555555556,0.5520833333333333,0.6000000000000001,10B,soul,soul rnb,billy ray preacher 's son daddy would visit would come along gather ' round parlour talk billy would take walk back yard would go walk would look eye lord know surprise one could ever reach son preacher man boy could ever teach son preacher man yes hallelujah yeah hallelujah ohh ohh hallelujah good always easy matter hard try start sweettalke keep ' n tellin ' everything right sock baby baby everything right ohh sock sneak away tonight one could ever reach son preacher man tell boy could ever teach son preacher man yes hallelujah yeah hallelujah ohh haaaa hmmmm well remember look eye steal kiss sly take time make time tell mine learn 's know look see much grow boy could ever reach son preacher man tell boy could ever teach son preacher man ohh yes hallelujah yeah hallelujah ohh ohh hallelujah hallelujah son preacher man hallelujah hallelujah son yeah son preacher man hallelujah hallelujah yeah son preacher man hallelujah son halle hallelujah son son preacher man boy yes could ever reach son preacher man boy could ever teach son preacher man
Funk #49,James Gang,0.5125000000000001,0.24705882352941178,0.6352941176470588,0.9375,0.04040404040404041,0.71875,0.72,10B,rock,rock 70s,sleep day night know go think aactin ' right think showin ' ajumpin ' fallin ' misunderstand think know plan tryin ' hand night sleep day know go aact way think trouble brewin '
The Letter - Single Version,Joe Cocker,0.3375,0.7470588235294117,0.23529411764705882,0.8229166666666666,0.05050505050505051,0.84375,0.72,4B,rock,rock,give ticket aeroplane give ticket aeroplane get time take fast train oh lonely day go come home baby write letter care much get spend oh go find way back home oh lonely day go come home yeah baby write letter write letter say could live without listen mister see ready baby anyway care much get spend go find way way back home lonely day go come home baby write letter well write letter say live without listen mister see ready baby anyway give ticket aeroplane get time take fast train oh lonely day go come home baby write letter baby write letter baby write letter baby write letter
No Matter What - Remastered 2010,Badfinger,0.4750000000000001,0.4,0.49411764705882355,0.7291666666666666,0.18181818181818182,0.78125,0.8,11B,rock,rock 70s,matter always matter girl oh girl matter always around tell find girl oh girl knock old brick wall part nothing say nothing see nothing would give would give nothing would nothing would nothing would matter go always place see face girl oh girl knock old brick wall part nothing say nothing see nothing would give would give nothing would nothing would nothing would matter always matter girl oh girl want oh girl girl want oh girl girl want
Black Night - 1995 Remaster,Deep Purple,0.4750000000000001,0.5058823529411764,0.47058823529411764,0.8854166666666666,0.05050505050505051,0.8333333333333333,0.68,11B,rock,rock 70s,black night right feel bright care sit tight maybe find way line free free black night long way home want dark tree need rough sea feel see maybe find way line free free black night long way home black night black night need black night see dark light maybe find way line free free black night long way home
Vehicle,The Ides Of March,0.4750000000000001,0.31176470588235294,0.42352941176470593,0.71875,0.09090909090909091,0.9375,0.68,3A,rock,rock 70s,intro hey well friendly stranger black sedan ya hop inside car get picture get candy lovable man take near star vehicle baby take anywhere wanna go vehicle woman sure know love ya love ya need ya need ya want ya get child great god heaven know love well want movie star canna take hollywood wanna stay like know think really vehicle baby take anywhere wanna go vehicle woman sure know love ya love ya need ya need ya want ya get child great god heaven know love oh know instrumental well friendly stranger black sedan oh ya hop inside car get picture candy lovable man take near star vehicle babe take anywhere wanna go vehicle woman sure know love ya love ya need ya need ya want ya get child great god heaven know love vehicle baby oh right y'know love love ya need ya need ya want ya get child great god heaven know love
Roadhouse Blues,The Doors,0.675,0.42352941176470593,0.6,0.6145833333333334,0.3434343434343435,0.90625,0.72,11B,rock,rock,oh keep eye road hand upon wheel keep eye road hand upon wheel yeah go roadhouse go real good time yeah back roadhouse get bungalow yeah back roadhouse get bungalow people like go slow let roll baby roll let roll baby roll let roll baby roll let roll night long robby alright eeeeeh yeah get roll roll roll get thrill soul right roll roll roll roll thrill soul get beepagunkachucha honkkonkkonkkadanta eachyapunaneycha bappalulanichao paopaticha nisaongkong alright ashen lady ashen lady give vow give vow save city save city right well wake morning get beer well wake morning get beer future 's uncertain end always near let roll baby roll let roll baby roll let roll baby roll let roll night long
Lookin' Out My Back Door,Creedence Clearwater Revival,0.525,0.3294117647058824,0.7529411764705882,0.6458333333333334,0.19191919191919193,0.8645833333333333,0.8,6B,rock,rock 60s,get home illinois lock front door oh boy get sit take rest porch imagination set pretty soon singin ' doot doot doo lookin ' back door giant cartwheel statue wearin ' high heel look happy creature dancin ' lawn dinosaur victrola listenin ' buck owen doot doot doo lookin ' back door tambourine elephant playin ' band take ride flyin ' spoon doot doo doo wondrous apparition provide magician doot doot doo lookin ' back door tambourine elephant playin ' band take ride flyin ' spoon doot doo doo bother tomorrow today buy sorrow doot doot doo lookin ' back door forward trouble illinois lock front door oh boy look happy creature dancin ' lawn bother tomorrow today buy sorrow doot doot doo lookin ' back door
Ride Captain Ride,Blues Image,0.4375,0.4529411764705883,0.5176470588235295,0.6458333333333334,0.14141414141414144,0.6458333333333333,0.56,10B,rock,rock 70s,seventythree man sail san francisco bay roll ship say callin ' everyone ride along another shore laugh life away free one hear callin ' one come cause busy watchin ' old raindrop fall storm blowin ' peaceful sea seventythree man sail history ride captain ride upon mystery ship amazed friend trip ride captain ride upon mystery ship way world might miss seventythree man sail san francisco bay roll ship say callin ' everyone ride along another shore laugh life away free one hear callin ' one come cause busy watchin ' old raindrop fall storm blowin ' peaceful sea seventythree man sail history ride captain ride upon mystery ship amazed friend trip ride captain ride upon mystery ship way world might miss ride captain ride upon mystery ship amazed friend trip
Green-Eyed Lady,Sugarloaf,0.38750000000000007,0.5882352941176471,0.5294117647058824,0.49999999999999994,0.18181818181818182,0.8958333333333333,0.52,9B,rock,rock 70s,song lyric write jerry corbetta girlfriend kathy green eye main riff come scale exercise music theory book greeneyed lady lovely lady stroll slowly towards sun greeneyed lady ocean lady soothe every rage wave come greeneye lady passion 's lady dress love live life greeneye lady feel life never see set sun lonely lover free greeneye lady windswept lady rule night wave sand greeneyed lady ocean lady child nature friend man greeneye lady passion 's lady dress love live life greeneye lady feel life never see set sun lonely lover free
Evil Ways,Santana,0.5750000000000001,0.4,0.6941176470588235,0.5104166666666666,0.22222222222222224,0.7291666666666666,0.52,7B,rock,rock,get change evil way baby stop lovin' get change baby every word say true get runnin ' hidin ' town get sneakin ' apeepin ' runnin ' go lord know get change baby baby come home baby house dark pot cold hangin ' round baby jean joan anda know gettin ' tired waitin ' foolin ' around find somebody make feel like clown go lord know get change come home baby house dark pot cold hangin ' round baby jean joan anda know gettin ' tired waitin ' foolin ' around find somebody make feel like clown go yeah yeah yeah
War,Edwin Starr,0.5375000000000001,0.3529411764705882,0.5647058823529412,0.65625,0.09090909090909091,0.7395833333333333,0.56,3B,soul,soul 70s,war huh yeah good absolutely nothing uhhuh uhhuh war huh yeah good absolutely nothing say war huh huh lookout good absolutely nothing listen aww war despise 'cause mean destruction innocent life war mean tear thousand mother ' eye son go fight lose life say war huh good god good absolutely nothing say war huh woah woah lord lord good absolutely nothing listen war nothing heartbreaker war friend undertaker aww war enemy mankind thought war blow mind war cause unrest within young generation induction destruction want die aww war huh good god good absolutely nothing say say say war huh uhhuh yeah huh good absolutely nothing listen war nothing heartbreaker war get one friend undertaker aww war shatter many young man 's dream make disabled bitter mean life much short precious fight war day war give life take away aww war huh good god good absolutely nothing say war huh lord lord lord lord good oh absolutely nothing listen war nothing heartbreaker war friend undertaker woo peace love understanding tell place today say must fight keep freedom lord know get well way oh war huh good god good tell nothin'say say say say war huh good god good stand shout nothing
Stoned Love - Single Version,The Supremes,0.23750000000000004,0.41764705882352937,0.6,0.8020833333333334,0.6262626262626263,0.7708333333333333,0.88,10B,soul,soul 60s,wanna tell great love oh light surely light world believe stone love stone love mmhmm mmhmm stone love oh yeah love bring fighting end forgive one another time time doubt creep like sun light sky message oh yeah find great symbol love yeah hear wind blowin ' mmhmm stone love oh yeah tell get mmhmm stone love oh yeah life short put present time hand oh yeah young heart rise take stand man whose shoulder world must depend pray peace love amen feel stone love tell get uhhuh stone love oh yeah ooh ooh ooh ooh ooh ooh ooh war ' tween nation pass oh yeah love ' tween brother sister last mm mm mm stone love yeah tell get mmhmm stone love feel mmhmm stone love oh yeah stone stone stone stone mmhmm stone love oh yeah yeah yeah yeah yeah yeah uhhuh stone love oh yeah yeah uhhuh mmhmm
Express Yourself,Charles Wright & The Watts 103rd Street Rhythm Band,0.5125000000000001,0.2529411764705882,0.8,0.6666666666666666,0.48484848484848486,0.8854166666666666,0.68,4B,soul,soul 70s,express express never need help nobody else get express ever uh good uh ever lord lord good right look like look like express express moon uh jungle uh everybody floor uh jumpin ' like kangaroo let horn thing uh uh ow uh uh uh uh people everything people everything mean thing thing want express express oh oh go give express express uh doo doo doo doo doo doo doo doo doo doo doo doo doo doo doo doo doo doo doo doo doo doo doo doo doo doo doo doo doo dah dah feh fi fo feh fi fo feh fi fo feh fi fi feh fi fi fi oh oh lord ow yeah uh uh express uh express uh express uh express express express express uh uh uh oh lord hey hey hey uh lord uh hey ow ow express uh express uh express uh express uh express uh express express express uh oh hey
It's Wonderful (To Be Loved By You),Jimmy Ruffin,0.16250000000000003,0.32352941176470595,0.5529411764705883,0.7083333333333334,0.020202020202020204,0.375,0.76,6B,soul,soul,must word say much love one fulfilling word show much care wonderful word yes wonderful find word oh wonderful love wonderful need much pride feel inside hopeful reach see life change become girl walk one talk walk head hold high people pass get angel walk side wonderful love wonderful need wonderful get feeling wonderful concealing wonderful love wonderful need empty life take love fill suddenly heart come alive tenderness put inside give love accept great joy man possess thank give happiness cause wonderful love wonderful baby need wonderful call feeling wonderful concealing wonderful love wonderful need happy man baby cause love make feel good need wonderful love
